# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi    
  146       5.720664472541e-10       1.501861103822e-13      -6.149931055377e-12       9.451985600962e-16       3.792937775192e-12       6.667783262273e-13      -4.345920292706e-15 
  147       5.765617470505e-10       1.497771337308e-13      -6.167006558896e-12       9.592555492526e-16       3.719277855503e-12       6.566520912535e-13      -4.276673479146e-15 
  148       5.810363420693e-10       1.493059187235e-13      -6.181017494516e-12       9.734478820320e-16       3.647401287088e-12       6.466873777761e-13      -4.206397023172e-15 
  149       5.854890871946e-10       1.487733921060e-13      -6.191917337436e-12       9.877760284620e-16       3.577296514847e-12       6.368874407795e-13      -4.135230292196e-15 
  150       5.899187977078e-10       1.481805817953e-13      -6.199661014171e-12       1.002240439495e-15       3.508945308836e-12       6.272549773817e-13      -4.063318664720e-15 
  151       5.943242484741e-10       1.475286186484e-13      -6.204204943161e-12       1.016841546535e-15       3.442322609047e-12       6.177921118822e-13      -3.990813611746e-15 
  152       5.987041731292e-10       1.468187382316e-13      -6.205507075365e-12       1.031579760964e-15       3.377396370193e-12       6.085003808097e-13      -3.917872778194e-15 
  153       6.030572632657e-10       1.460522825893e-13      -6.203526934876e-12       1.046455473672e-15       3.314127406493e-12       5.993807179695e-13      -3.844660064314e-15 
  154       6.073821676204e-10       1.452307020127e-13      -6.198225659516e-12       1.061469054580e-15       3.252469236450e-12       5.904334394914e-13      -3.771345707102e-15 
  155       6.116774912601e-10       1.443555568091e-13      -6.189566041441e-12       1.076620852171e-15       3.192367927639e-12       5.816582288770e-13      -3.698106361715e-15 
  156       6.159417947690e-10       1.434285190704e-13      -6.177512567750e-12       1.091911193015e-15       3.133761941490e-12       5.730541220480e-13      -3.625125182884e-15 
  157       6.201735934347e-10       1.424513744425e-13      -6.162031461080e-12       1.107340381295e-15       3.076581978067e-12       5.646194923933e-13      -3.552591906332e-15 
  158       6.243713564355e-10       1.414260238939e-13      -6.143090720217e-12       1.122908698337e-15       3.020750820855e-12       5.563520358169e-13      -3.480702930185e-15 
  159       6.285335060264e-10       1.403544854847e-13      -6.120660160696e-12       1.138616402137e-15       2.966183181542e-12       5.482487557854e-13      -3.409661396390e-15 
  160       6.326584167264e-10       1.392388961357e-13      -6.094711455404e-12       1.154463726884e-15       2.912785544801e-12       5.403059483760e-13      -3.339677272126e-15 
  161       6.367445283997e-10       1.380814641120e-13      -6.065218019014e-12       1.170450871048e-15       2.860475326578e-12       5.325200496325e-13      -3.270927035494e-15 
  162       6.407906984467e-10       1.368843180392e-13      -6.032154564547e-12       1.186577961426e-15       2.809240578740e-12       5.248902932349e-13      -3.203428555255e-15 
  163       6.447958793489e-10       1.356496478539e-13      -5.995497585014e-12       1.202845084998e-15       2.759085292203e-12       5.174162603725e-13      -3.137155250457e-15 
  164       6.487590072882e-10       1.343797544182e-13      -5.955225545625e-12       1.219252299560e-15       2.710010492467e-12       5.100970276760e-13      -3.072075387397e-15 
  165       6.526790018572e-10       1.330770510611e-13      -5.911318923675e-12       1.235799633202e-15       2.662014173260e-12       5.029311562322e-13      -3.008151975177e-15 
  166       6.565547657701e-10       1.317440651213e-13      -5.863760248430e-12       1.252487083782e-15       2.615091230178e-12       4.959166805992e-13      -2.945342661268e-15 
  167       6.603851845731e-10       1.303834394893e-13      -5.812534141014e-12       1.269314618399e-15       2.569233394326e-12       4.890510978213e-13      -2.883599627062e-15 
  168       6.641691263555e-10       1.289979341491e-13      -5.757627354288e-12       1.286282172868e-15       2.524429165962e-12       4.823313564444e-13      -2.822869483437e-15 
  169       6.679054414601e-10       1.275904277210e-13      -5.699028812742e-12       1.303389651196e-15       2.480663748141e-12       4.757538455306e-13      -2.763093166315e-15 
  170       6.715929621937e-10       1.261639190035e-13      -5.636729652374e-12       1.320636925055e-15       2.437918980354e-12       4.693143836736e-13      -2.704205832218e-15 
  171       6.752305025382e-10       1.247215285154e-13      -5.570723260580e-12       1.338023833255e-15       2.396173272170e-12       4.630082080133e-13      -2.646136753829e-15 
  172       6.788168578610e-10       1.232665000381e-13      -5.501005316035e-12       1.355550181223e-15       2.355401536880e-12       4.568299632512e-13      -2.588809215554e-15 
  173       6.823508046255e-10       1.218022021577e-13      -5.427573828582e-12       1.373215740472e-15       2.315575125138e-12       4.507736906655e-13      -2.532140409075e-15 
  174       6.858311001021e-10       1.203321298072e-13      -5.350429179111e-12       1.391020248080e-15       2.276661758606e-12       4.448328171259e-13      -2.476041328914e-15 
  175       6.892564820787e-10       1.188599058086e-13      -5.269574159452e-12       1.408963406162e-15       2.238625463589e-12       4.390001441085e-13      -2.420416667991e-15 
  176       6.926256685715e-10       1.173892824154e-13      -5.185014012253e-12       1.427044881346e-15       2.201426504686e-12       4.332678367112e-13      -2.365164713179e-15 
  177       6.959373575353e-10       1.159241428544e-13      -5.096756470869e-12       1.445264304244e-15       2.165021318427e-12       4.276274126688e-13      -2.310177240871e-15 
  178       6.991902265747e-10       1.144685028678e-13      -5.004811799245e-12       1.463621268932e-15       2.129362446913e-12       4.220697313675e-13      -2.255339412531e-15 
  179       7.023829326544e-10       1.130265122559e-13      -4.909192831804e-12       1.482115332420e-15       2.094398471465e-12       4.165849828604e-13      -2.200529670257e-15 
  180       7.055142000616e-10       1.116023077584e-13      -4.809913637028e-12       1.500745982489e-15       2.060084312264e-12       4.111648127550e-13      -2.145646595807e-15 
  181       7.085830927169e-10       1.101995554013e-13      -4.706985306114e-12       1.519512539432e-15       2.026413181420e-12       4.058089087022e-13      -2.090692093302e-15 
  182       7.115887630036e-10       1.088218746487e-13      -4.600419905380e-12       1.538414245476e-15       1.993387048283e-12       4.005189175794e-13      -2.035694633399e-15 
