# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   73       2.564423411364e-10       4.863511709068e-14      -9.315915762686e-13       0.000000000000e+00       2.379374453327e-11       2.963272179566e-12      -9.272744388412e-15 
   74       2.597138860085e-10       5.045828049594e-14      -9.954316472544e-13       0.000000000000e+00       2.303082766166e-11       2.879470917822e-12      -9.335441746084e-15 
   75       2.630155521639e-10       5.230849072713e-14      -1.060799450063e-12       0.000000000000e+00       2.229907744894e-11       2.799140541318e-12      -9.429235612825e-15 
   76       2.663457905436e-10       5.418485817253e-14      -1.127662224189e-12       0.000000000000e+00       2.159471040567e-11       2.722016223403e-12      -9.564940364844e-15 
   77       2.697052154810e-10       5.608579856236e-14      -1.195973124483e-12       0.000000000000e+00       2.091716105339e-11       2.648040462686e-12      -9.738117979272e-15 
   78       2.730948028335e-10       5.800945222230e-14      -1.265678813226e-12       0.000000000000e+00       2.026643792105e-11       2.577175655878e-12      -9.939449400310e-15 
   79       2.765152320654e-10       5.995383272668e-14      -1.336722146017e-12       0.000000000000e+00       1.964216336310e-11       2.509335438258e-12      -1.015843064790e-14 
   80       2.799668685990e-10       6.191682409644e-14      -1.409042111643e-12       0.000000000000e+00       1.904355581502e-11       2.444382498564e-12      -1.038333277480e-14 
   81       2.834497461676e-10       6.389617799699e-14      -1.482573771956e-12       0.000000000000e+00       1.846941204889e-11       2.382126393880e-12      -1.060116182372e-14 
   82       2.869635491674e-10       6.588951093617e-14      -1.557248201754e-12       0.000000000000e+00       1.791808942892e-11       2.322321364521e-12      -1.079761878436e-14 
   83       2.905075950095e-10       6.789430146209e-14      -1.632992428649e-12       0.000000000000e+00       1.738748816702e-11       2.264664148929e-12      -1.095705955055e-14 
   84       2.940812009232e-10       6.990813936150e-14      -1.709737774117e-12       0.000000000000e+00       1.687556168819e-11       2.208865475358e-12      -1.106574144020e-14 
   85       2.976848928902e-10       7.192952685899e-14      -1.787446597105e-12       0.000000000000e+00       1.638198380805e-11       2.154882940862e-12      -1.112226885301e-14 
   86       3.013193657013e-10       7.395720571970e-14      -1.866089894325e-12       0.000000000000e+00       1.590672668956e-11       2.102722911915e-12      -1.112881391626e-14 
