# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  108       3.887646080207e-10       1.171031798828e-13      -3.743506980509e-12       0.000000000000e+00       8.818867512773e-12       1.300534246437e-12      -6.633420479097e-15 
  109       3.930369992717e-10       1.188244240707e-13      -3.829073880880e-12       0.000000000000e+00       8.604093586354e-12       1.275492856683e-12      -6.569369841527e-15 
  110       3.973310537743e-10       1.205097075623e-13      -3.914072910391e-12       0.000000000000e+00       8.396329419364e-12       1.251197521041e-12      -6.522540328976e-15 
  111       4.016460749125e-10       1.221573471610e-13      -3.998439995551e-12       0.000000000000e+00       8.195338193433e-12       1.227615116059e-12      -6.489291655869e-15 
  112       4.059812356036e-10       1.237656707771e-13      -4.082111166084e-12       0.000000000000e+00       8.000822499945e-12       1.204705039283e-12      -6.465660240779e-15 
  113       4.103355740030e-10       1.253330185414e-13      -4.165022596718e-12       0.000000000000e+00       7.812422562291e-12       1.182418991248e-12      -6.447351486480e-15 
  114       4.147079892097e-10       1.268577439177e-13      -4.247110648973e-12       0.000000000000e+00       7.629714458124e-12       1.160700757466e-12      -6.429732060000e-15 
  115       4.190972369710e-10       1.283382148167e-13      -4.328311912956e-12       0.000000000000e+00       7.452208341611e-12       1.139485990419e-12      -6.407822172675e-15 
  116       4.235021009837e-10       1.297728430993e-13      -4.408561693033e-12       0.000000000000e+00       7.279455843195e-12       1.118716952111e-12      -6.377312715840e-15 
  117       4.279219396049e-10       1.311601747773e-13      -4.487789166655e-12       0.000000000000e+00       7.111390883319e-12       1.098389241277e-12      -6.337773467210e-15 
  118       4.323561978548e-10       1.324988129212e-13      -4.565921712673e-12       0.000000000000e+00       6.948027149760e-12       1.078510364373e-12      -6.289822260627e-15 
  119       4.368042350568e-10       1.337873915997e-13      -4.642886442511e-12       0.000000000000e+00       6.789351824166e-12       1.059085198556e-12      -6.234136358748e-15 
  120       4.412653220952e-10       1.350245772440e-13      -4.718610228201e-12       0.000000000000e+00       6.635324769634e-12       1.040115905944e-12      -6.171453794595e-15 
  121       4.457386386725e-10       1.362090700121e-13      -4.793019730406e-12       0.000000000000e+00       6.485877718277e-12       1.021601847889e-12      -6.102574713108e-15 
  122       4.502232705678e-10       1.373396051528e-13      -4.866041426461e-12       0.000000000000e+00       6.340913458802e-12       1.003539499241e-12      -6.028362712698e-15 
  123       4.547182068938e-10       1.384149543699e-13      -4.937601638397e-12       0.000000000000e+00       6.200305024077e-12       9.859223626182e-13      -5.949746186800e-15 
  124       4.592223373553e-10       1.394339271864e-13      -5.007626560974e-12       0.000000000000e+00       6.063894878704e-12       9.687408826741e-13      -5.867719665424e-15 
  125       4.637344495064e-10       1.403953723088e-13      -5.076042289716e-12       0.000000000000e+00       5.931494106594e-12       9.519823603647e-13      -5.783345156709e-15 
