# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   72       5.874630634669e-12       2.186117162026e-15      -7.966970487474e-14       1.697527808393e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   73       5.747241347110e-12       2.217327742029e-15      -7.996343899336e-14       1.711333914706e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   74       5.620498771863e-12       2.247781205242e-15      -8.019821701908e-14       1.724259368643e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   75       5.494349277683e-12       2.277460785753e-15      -8.037467863712e-14       1.736305515144e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   76       5.368736189765e-12       2.306349576891e-15      -8.049354160799e-14       1.747473842757e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   77       5.243793215222e-12       2.334425231566e-15      -8.055523956219e-14       1.757759610395e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   78       5.119680760668e-12       2.361664378506e-15      -8.056022729995e-14       1.767157142270e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   79       4.996525990415e-12       2.388044215993e-15      -8.050909217922e-14       1.775661733197e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   80       4.874420948433e-12       2.413542525866e-15      -8.040255697112e-14       1.783269656716e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   81       4.753420680319e-12       2.438137687511e-15      -8.024148271541e-14       1.789978173212e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   82       4.633541355260e-12       2.461808691856e-15      -8.002687157590e-14       1.795785538039e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   83       4.514758387998e-12       2.484535155365e-15      -7.975986969594e-14       1.800691009645e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   84       4.397045920170e-12       2.506298238354e-15      -7.944167373522e-14       1.804695480916e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   85       4.280506898392e-12       2.527083544191e-15      -7.907322642299e-14       1.807803475684e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   86       4.165261217339e-12       2.546878728612e-15      -7.865547553466e-14       1.810021499632e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   87       4.051405112198e-12       2.565672666901e-15      -7.818946694143e-14       1.811357464816e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   88       3.939009975740e-12       2.583455483081e-15      -7.767634584690e-14       1.811820708264e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   89       3.828121175406e-12       2.600218579111e-15      -7.711735802378e-14       1.811422010571e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   90       3.718756870383e-12       2.615954664075e-15      -7.651385105048e-14       1.810173614497e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   91       3.610906828687e-12       2.630657783378e-15      -7.586727554777e-14       1.808089243563e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   92       3.504531244246e-12       2.644323347937e-15      -7.517918641545e-14       1.805184120650e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   93       3.399594095789e-12       2.656947397000e-15      -7.445114831821e-14       1.801473825688e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   94       3.296171532059e-12       2.668524196344e-15      -7.368443319666e-14       1.796970631814e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   95       3.194357676497e-12       2.679048331140e-15      -7.288027933673e-14       1.791686649994e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   96       3.094230838617e-12       2.688515458568e-15      -7.203998299006e-14       1.785634943452e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   97       2.995852805240e-12       2.696922326488e-15      -7.116489829637e-14       1.778829530332e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   98       2.899268131721e-12       2.704266792115e-15      -7.025643720567e-14       1.771285386361e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   99       2.804503433183e-12       2.710547840690e-15      -6.931606940064e-14       1.763018447509e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  100       2.711566675743e-12       2.715765604158e-15      -6.834532221884e-14       1.754045612649e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  101       2.620446467746e-12       2.719921379837e-15      -6.734578057506e-14       1.744384746220e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  102       2.531111350992e-12       2.723017649092e-15      -6.631908688357e-14       1.734054680889e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  103       2.443509091970e-12       2.725058096010e-15      -6.526694098044e-14       1.723075220208e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  104       2.357592790308e-12       2.726047208257e-15      -6.419102349159e-14       1.711466418203e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  105       2.273404747396e-12       2.725988978026e-15      -6.309275431466e-14       1.699246301556e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  106       2.191002658585e-12       2.724888059604e-15      -6.197350121483e-14       1.686432843248e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  107       2.110433398586e-12       2.722750185422e-15      -6.083465255773e-14       1.673044652941e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  108       2.031732607396e-12       2.719582180147e-15      -5.967761639050e-14       1.659100971692e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  109       1.954924276221e-12       2.715391974753e-15      -5.850381952282e-14       1.644621666672e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
