# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   97       9.237208480978e-10       5.199467683543e-13       4.172285761493e-12       1.277367052996e-15       1.235230747862e-11       1.696452628467e-12      -1.076591775478e-14 
   98       9.228351883038e-10       5.335919320610e-13       4.012843733683e-12       1.301888823156e-15       1.202987398488e-11       1.660319039365e-12      -1.046590074296e-14 
   99       9.220355991016e-10       5.473297579990e-13       3.847918202833e-12       1.326575196983e-15       1.171892492914e-11       1.625403752064e-12      -1.016920117528e-14 
  100       9.213228214382e-10       5.611525126759e-13       3.677627735049e-12       1.351432031452e-15       1.141894221180e-11       1.591656277445e-12      -9.881111460948e-15 
  101       9.206960770701e-10       5.750521941466e-13       3.502099225025e-12       1.376465851147e-15       1.112927686873e-11       1.559011918536e-12      -9.607291924476e-15 
  102       9.201530098000e-10       5.890205294523e-13       3.321467992459e-12       1.401683865689e-15       1.084914485875e-11       1.527391305904e-12      -9.353779241631e-15 
  103       9.196896267134e-10       6.030489720592e-13       3.135877878456e-12       1.427093987161e-15       1.057762285106e-11       1.496699933040e-12      -9.126994875452e-15 
  104       9.193025044531e-10       6.171290185533e-13       2.945469715304e-12       1.452702936836e-15       1.031385823255e-11       1.466849650423e-12      -8.932266028011e-15 
  105       9.189958740377e-10       6.312532129645e-13       2.750344754272e-12       1.478510236561e-15       1.005774051181e-11       1.437827455148e-12      -8.769142779968e-15 
  106       9.187753880025e-10       6.454142739686e-13       2.550596454174e-12       1.504513434402e-15       9.809313180842e-12       1.409635170871e-12      -8.635461147069e-15 
  107       9.186459073606e-10       6.596047886813e-13       2.346321635855e-12       1.530709939342e-15       9.568565758165e-12       1.382268098334e-12      -8.528766260762e-15 
  108       9.186114677300e-10       6.738172136057e-13       2.137620450837e-12       1.557097017699e-15       9.335431930329e-12       1.355714792066e-12      -8.446304458217e-15 
  109       9.186752454603e-10       6.880438755788e-13       1.924596349960e-12       1.583671789565e-15       9.109787693417e-12       1.329956837075e-12      -8.385015372344e-15 
  110       9.188395237606e-10       7.022769727188e-13       1.707356052025e-12       1.610431225230e-15       8.891449494547e-12       1.304968625548e-12      -8.341524021813e-15 
  111       9.191056588256e-10       7.165085753716e-13       1.486009512438e-12       1.637372141615e-15       8.680172373368e-12       1.280717133543e-12      -8.312132901065e-15 
  112       9.194740459633e-10       7.307306270580e-13       1.260669891854e-12       1.664491198698e-15       8.475648103567e-12       1.257161697685e-12      -8.292814070339e-15 
  113       9.199440857218e-10       7.449349454210e-13       1.031453524817e-12       1.691784895946e-15       8.277503334368e-12       1.234253791866e-12      -8.279201245680e-15 
  114       9.205141500163e-10       7.591132231721e-13       7.984798884065e-13       1.719249568744e-15       8.085297732035e-12       1.211936803936e-12      -8.266581888966e-15 
  115       9.211815482566e-10       7.732570290386e-13       5.618715708792e-13       1.746881384824e-15       7.898522121370e-12       1.190145812400e-12      -8.249889297919e-15 
  116       9.219439672150e-10       7.873579277400e-13       3.217561648054e-13       1.774676883829e-15       7.716710477010e-12       1.168822480569e-12      -8.224732449354e-15 
  117       9.228040616538e-10       8.014078544414e-13       7.827227464225e-14       1.802634678054e-15       7.539795317721e-12       1.147962270774e-12      -8.190644487247e-15 
  118       9.237653608211e-10       8.153987878165e-13      -1.684358159146e-13       1.830753952741e-15       7.367792232491e-12       1.127572577895e-12      -8.148216174225e-15 
  119       9.248308240344e-10       8.293226370697e-13      -4.182200172557e-13       1.859033942667e-15       7.200689054397e-12       1.107658036880e-12      -8.098094729714e-15 
  120       9.260028198379e-10       8.431712439351e-13      -6.709284481981e-13       1.887473933371e-15       7.038445008729e-12       1.088220433103e-12      -8.040985095493e-15 
  121       9.272831051600e-10       8.569363846763e-13      -9.264054503270e-13       1.916073262390e-15       6.880989861126e-12       1.069258612726e-12      -7.977651201246e-15 
  122       9.286728044708e-10       8.706097720855e-13      -1.184491602336e-12       1.944831320490e-15       6.728223065707e-12       1.050768393060e-12      -7.908917230122e-15 
  123       9.301723889397e-10       8.841830574829e-13      -1.445023734370e-12       1.973747552896e-15       6.580012913198e-12       1.032742472920e-12      -7.835668884282e-15 
  124       9.317816555925e-10       8.976478327162e-13      -1.707834942364e-12       2.002821460525e-15       6.436195679067e-12       1.015170342993e-12      -7.758854650464e-15 
  125       9.334997064695e-10       9.109956321599e-13      -1.972754602383e-12       2.032052601219e-15       6.296574771651e-12       9.980381961931e-13      -7.679487065527e-15 
  126       9.353249277824e-10       9.242179347145e-13      -2.239608384969e-12       2.061440590973e-15       6.160919880291e-12       9.813288380223e-13      -7.598643982015e-15 
  127       9.372549690721e-10       9.373061658064e-13      -2.508218269475e-12       2.090985105170e-15       6.028966123460e-12       9.650215969327e-13      -7.517469833706e-15 
  128       9.392867223664e-10       9.502516993865e-13      -2.778402558410e-12       2.120685879813e-15       5.900413196895e-12       9.490922346857e-13      -7.437176901166e-15 
