# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1561       6.408746962785e-11       2.550172568818e-12       1.267906789024e-12       0.000000000000e+00 
 1562       6.368931779624e-11       2.565319044967e-12       1.233118599974e-12       0.000000000000e+00 
 1563       6.329527696667e-11       2.580250481411e-12       1.197106884577e-12       0.000000000000e+00 
 1564       6.290539058819e-11       2.594962423795e-12       1.159895782466e-12       0.000000000000e+00 
 1565       6.251970226030e-11       2.609450398475e-12       1.121509573868e-12       0.000000000000e+00 
 1566       6.213825573308e-11       2.623709912490e-12       1.081972679840e-12       0.000000000000e+00 
 1567       6.176109490740e-11       2.637736453533e-12       1.041309662499e-12       0.000000000000e+00 
 1568       6.138826383515e-11       2.651525489924e-12       9.995452252598e-13       0.000000000000e+00 
 1569       6.101980671941e-11       2.665072470576e-12       9.567042130627e-13       0.000000000000e+00 
 1570       6.065576791466e-11       2.678372824974e-12       9.128116126121e-13       0.000000000000e+00 
 1571       6.029619192697e-11       2.691421963137e-12       8.678925526073e-13       0.000000000000e+00 
 1572       5.994112341422e-11       2.704215275597e-12       8.219723039767e-13       0.000000000000e+00 
 1573       5.959060718627e-11       2.716748133366e-12       7.750762801113e-13       0.000000000000e+00 
 1574       5.924468820518e-11       2.729015887907e-12       7.272300370980e-13       0.000000000000e+00 
 1575       5.890341158540e-11       2.741013871108e-12       6.784592739531e-13       0.000000000000e+00 
 1576       5.856682259397e-11       2.752737395250e-12       6.287898328558e-13       0.000000000000e+00 
 1577       5.823496665072e-11       2.764181752981e-12       5.782476993817e-13       0.000000000000e+00 
 1578       5.790788932847e-11       2.775342217282e-12       5.268590027361e-13       0.000000000000e+00 
 1579       5.758563635322e-11       2.786214041446e-12       4.746500159878e-13       0.000000000000e+00 
 1580       5.726825360435e-11       2.796792459042e-12       4.216471563020e-13       0.000000000000e+00 
 1581       5.695578711486e-11       2.807072683891e-12       3.678769851744e-13       0.000000000000e+00 
 1582       5.664828307148e-11       2.817049910032e-12       3.133662086644e-13       0.000000000000e+00 
 1583       5.634578781497e-11       2.826719311699e-12       2.581416776282e-13       0.000000000000e+00 
 1584       5.604834784024e-11       2.836076043289e-12       2.022303879528e-13       0.000000000000e+00 
 1585       5.575600979660e-11       2.845115239332e-12       1.456594807894e-13       0.000000000000e+00 
 1586       5.546882048791e-11       2.853832014465e-12       8.845624278653e-14       0.000000000000e+00 
 1587       5.518682687285e-11       2.862221463401e-12       3.064810632376e-14       0.000000000000e+00 
 1588       5.491007606503e-11       2.870278660901e-12      -2.773735025490e-14       0.000000000000e+00 
 1589       5.463861533328e-11       2.877998661746e-12      -8.667240240748e-14       0.000000000000e+00 
 1590       5.437249210175e-11       2.885376500705e-12      -1.461291791607e-13       0.000000000000e+00 
 1591       5.411175395022e-11       2.892407192510e-12      -2.060796628763e-13       0.000000000000e+00 
 1592       5.385644861420e-11       2.899085731824e-12      -2.664956890179e-13       0.000000000000e+00 
 1593       5.360662398518e-11       2.905407093215e-12      -3.273489459171e-13       0.000000000000e+00 
 1594       5.336232811083e-11       2.911366231125e-12      -3.886109745407e-13       0.000000000000e+00 
 1595       5.312360919518e-11       2.916958079841e-12      -4.502531682562e-13       0.000000000000e+00 
 1596       5.289051559883e-11       2.922177553468e-12      -5.122467725995e-13       0.000000000000e+00 
 1597       5.266308263689e-11       2.927020556915e-12      -5.745637734459e-13       0.000000000000e+00 
 1598       5.244129284026e-11       2.931487029043e-12      -6.371795708948e-13       0.000000000000e+00 
 1599       5.222511533072e-11       2.935577927338e-12      -7.000703294139e-13       0.000000000000e+00 
 1600       5.201451898973e-11       2.939294219440e-12      -7.632120914660e-13       0.000000000000e+00 
 1601       5.180947245803e-11       2.942636883163e-12      -8.265807773166e-13       0.000000000000e+00 
 1602       5.160994413519e-11       2.945606906514e-12      -8.901521848427e-13       0.000000000000e+00 
 1603       5.141590217917e-11       2.948205287712e-12      -9.539019893408e-13       0.000000000000e+00 
 1604       5.122731450596e-11       2.950433035206e-12      -1.017805743336e-12       0.000000000000e+00 
 1605       5.104414878910e-11       2.952291167692e-12      -1.081838876388e-12       0.000000000000e+00 
 1606       5.086637245928e-11       2.953780714137e-12      -1.145976694903e-12       0.000000000000e+00 
 1607       5.069395270393e-11       2.954902713791e-12      -1.210194381938e-12       0.000000000000e+00 
 1608       5.052685646678e-11       2.955658216210e-12      -1.274466997014e-12       0.000000000000e+00 
 1609       5.036505044742e-11       2.956048281273e-12      -1.338769475920e-12       0.000000000000e+00 
 1610       5.020850110095e-11       2.956073979202e-12      -1.403076630521e-12       0.000000000000e+00 
 1611       5.005717463746e-11       2.955736390578e-12      -1.467363148571e-12       0.000000000000e+00 
 1612       4.991103702168e-11       2.955036606364e-12      -1.531603593516e-12       0.000000000000e+00 
 1613       4.977005397254e-11       2.953975727918e-12      -1.595772404308e-12       0.000000000000e+00 
 1614       4.963419096274e-11       2.952554867019e-12      -1.659843895206e-12       0.000000000000e+00 
 1615       4.950341321832e-11       2.950775145877e-12      -1.723792255592e-12       0.000000000000e+00 
 1616       4.937768571826e-11       2.948637697158e-12      -1.787591549773e-12       0.000000000000e+00 
 1617       4.925697319404e-11       2.946143664003e-12      -1.851215716793e-12       0.000000000000e+00 
 1618       4.914124012924e-11       2.943294200040e-12      -1.914638570240e-12       0.000000000000e+00 
 1619       4.903045075909e-11       2.940090469412e-12      -1.977833798057e-12       0.000000000000e+00 
 1620       4.892456907006e-11       2.936533646786e-12      -2.040774962343e-12       0.000000000000e+00 
 1621       4.882355879945e-11       2.932624917380e-12      -2.103435499171e-12       0.000000000000e+00 
 1622       4.872738343495e-11       2.928365476977e-12      -2.165788718389e-12       0.000000000000e+00 
 1623       4.863600621423e-11       2.923756531946e-12      -2.227807803431e-12       0.000000000000e+00 
 1624       4.854939012450e-11       2.918799299256e-12      -2.289465811126e-12       0.000000000000e+00 
 1625       4.846749790211e-11       2.913495006501e-12      -2.350735671504e-12       0.000000000000e+00 
 1626       4.839029203214e-11       2.907844891917e-12      -2.411590187609e-12       0.000000000000e+00 
 1627       4.831773474792e-11       2.901850204397e-12      -2.472002035300e-12       0.000000000000e+00 
 1628       4.824978803066e-11       2.895512203512e-12      -2.531943763066e-12       0.000000000000e+00 
 1629       4.818641360903e-11       2.888832159531e-12      -2.591387791831e-12       0.000000000000e+00 
 1630       4.812757295871e-11       2.881811353439e-12      -2.650306414762e-12       0.000000000000e+00 
 1631       4.807322730196e-11       2.874451076955e-12      -2.708671797081e-12       0.000000000000e+00 
 1632       4.802333760724e-11       2.866752632549e-12      -2.766455975868e-12       0.000000000000e+00 
 1633       4.797786458877e-11       2.858717333465e-12      -2.823630859873e-12       0.000000000000e+00 
 1634       4.793676870609e-11       2.850346503735e-12      -2.880168229323e-12       0.000000000000e+00 
 1635       4.790001016364e-11       2.841641478202e-12      -2.936039735731e-12       0.000000000000e+00 
 1636       4.786754327635e-11       2.832604209516e-12      -2.991219812960e-12       0.000000000000e+00 
 1637       4.783929951196e-11       2.823239095036e-12      -3.045694439269e-12       0.000000000000e+00 
 1638       4.781520429619e-11       2.813551166304e-12      -3.099452453240e-12       0.000000000000e+00 
 1639       4.779518263236e-11       2.803545483593e-12      -3.152482649573e-12       0.000000000000e+00 
 1640       4.777915910063e-11       2.793227135952e-12      -3.204773779023e-12       0.000000000000e+00 
 1641       4.776705785742e-11       2.782601241251e-12      -3.256314548342e-12       0.000000000000e+00 
 1642       4.775880263468e-11       2.771672946229e-12      -3.307093620212e-12       0.000000000000e+00 
 1643       4.775431673924e-11       2.760447426538e-12      -3.357099613191e-12       0.000000000000e+00 
 1644       4.775352305210e-11       2.748929886792e-12      -3.406321101645e-12       0.000000000000e+00 
 1645       4.775634402782e-11       2.737125560607e-12      -3.454746615691e-12       0.000000000000e+00 
 1646       4.776270169377e-11       2.725039710653e-12      -3.502364641136e-12       0.000000000000e+00 
 1647       4.777251764952e-11       2.712677628696e-12      -3.549163619411e-12       0.000000000000e+00 
 1648       4.778571306612e-11       2.700044635647e-12      -3.595131947516e-12       0.000000000000e+00 
 1649       4.780220868545e-11       2.687146081603e-12      -3.640257977955e-12       0.000000000000e+00 
 1650       4.782192481956e-11       2.673987345899e-12      -3.684530018674e-12       0.000000000000e+00 
 1651       4.784478134993e-11       2.660573837148e-12      -3.727936333004e-12       0.000000000000e+00 
 1652       4.787069772688e-11       2.646910993292e-12      -3.770465139595e-12       0.000000000000e+00 
 1653       4.789959296884e-11       2.633004281644e-12      -3.812104612359e-12       0.000000000000e+00 
 1654       4.793138566169e-11       2.618859198936e-12      -3.852842880403e-12       0.000000000000e+00 
 1655       4.796599395810e-11       2.604481271363e-12      -3.892668027975e-12       0.000000000000e+00 
 1656       4.800333557681e-11       2.589876054633e-12      -3.931568094397e-12       0.000000000000e+00 
 1657       4.804332780204e-11       2.575049134006e-12      -3.969531074008e-12       0.000000000000e+00 
 1658       4.808588748272e-11       2.560006124346e-12      -4.006544916097e-12       0.000000000000e+00 
 1659       4.813093103187e-11       2.544752670166e-12      -4.042597524848e-12       0.000000000000e+00 
 1660       4.817837442592e-11       2.529294445670e-12      -4.077676759277e-12       0.000000000000e+00 
 1661       4.822813320404e-11       2.513637154803e-12      -4.111770433168e-12       0.000000000000e+00 
 1662       4.828012246744e-11       2.497786531294e-12      -4.144866315013e-12       0.000000000000e+00 
 1663       4.833425687871e-11       2.481748338705e-12      -4.176952127954e-12       0.000000000000e+00 
 1664       4.839045066116e-11       2.465528370473e-12      -4.208015549718e-12       0.000000000000e+00 
 1665       4.844861759813e-11       2.449132449960e-12      -4.238044212555e-12       0.000000000000e+00 
 1666       4.850867103230e-11       2.432566430494e-12      -4.267025703182e-12       0.000000000000e+00 
 1667       4.857052386506e-11       2.415836195420e-12      -4.294947562716e-12       0.000000000000e+00 
 1668       4.863408855579e-11       2.398947658142e-12      -4.321797286616e-12       0.000000000000e+00 
 1669       4.869927712122e-11       2.381906762173e-12      -4.347562324621e-12       0.000000000000e+00 
 1670       4.876600113473e-11       2.364719481174e-12      -4.372230080689e-12       0.000000000000e+00 
 1671       4.883417172569e-11       2.347391819007e-12      -4.395787912935e-12       0.000000000000e+00 
 1672       4.890369957877e-11       2.329929809778e-12      -4.418223133569e-12       0.000000000000e+00 
 1673       4.897449493330e-11       2.312339517881e-12      -4.439523008840e-12       0.000000000000e+00 
 1674       4.904646758254e-11       2.294627038048e-12      -4.459674758965e-12       0.000000000000e+00 
 1675       4.911953040073e-11       2.276798439030e-12      -4.478668597092e-12       0.000000000000e+00 
 1676       4.919360995902e-11       2.258859594029e-12      -4.496506875298e-12       0.000000000000e+00 
 1677       4.926863600089e-11       2.240816348877e-12      -4.513195018356e-12       0.000000000000e+00 
 1678       4.934453792239e-11       2.222674578309e-12      -4.528738492036e-12       0.000000000000e+00 
 1679       4.942124477160e-11       2.204440186002e-12      -4.543142803175e-12       0.000000000000e+00 
