# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  124       9.310082105892e-10       8.968314169501e-13      -1.703312491040e-12       0.000000000000e+00       6.436195679067e-12       1.015170342993e-12      -7.758854650464e-15 
  125       9.327184885853e-10       9.101898729422e-13      -1.968729729856e-12       0.000000000000e+00       6.296574771651e-12       9.980381961931e-13      -7.679487065527e-15 
  126       9.345360865572e-10       9.234232380205e-13      -2.236107828334e-12       0.000000000000e+00       6.160919880291e-12       9.813288380223e-13      -7.598643982015e-15 
  127       9.364586576325e-10       9.365229142648e-13      -2.505268982907e-12       0.000000000000e+00       6.028966123460e-12       9.650215969327e-13      -7.517469833706e-15 
  128       9.384830973162e-10       9.494802508025e-13      -2.776031692756e-12       0.000000000000e+00       5.900413196895e-12       9.490922346857e-13      -7.437176901166e-15 
  129       9.406066818706e-10       9.622867674913e-13      -3.048214781624e-12       0.000000000000e+00       5.774990103082e-12       9.335184993035e-13      -7.358811444803e-15 
  130       9.428306689286e-10       9.749348495201e-13      -3.321649932738e-12       0.000000000000e+00       5.652659177577e-12       9.182976630595e-13      -7.282520409169e-15 
  131       9.451570543161e-10       9.874171330922e-13      -3.596170561485e-12       0.000000000000e+00       5.533432938952e-12       9.034307479831e-13      -7.208206292397e-15 
  132       9.475874358050e-10       9.997262940725e-13      -3.871607972736e-12       0.000000000000e+00       5.417310134921e-12       8.889170069498e-13      -7.135754654929e-15 
  133       9.501230005621e-10       1.011855051549e-12      -4.147791403338e-12       0.000000000000e+00       5.304275359743e-12       8.747538744178e-13      -7.065033702553e-15 
  134       9.527645125978e-10       1.023796171390e-12      -4.424548064607e-12       0.000000000000e+00       5.194298671629e-12       8.609369171653e-13      -6.995893869434e-15 
  135       9.555123002153e-10       1.035542469812e-12      -4.701703184812e-12       0.000000000000e+00       5.087335210153e-12       8.474597850264e-13      -6.928167401147e-15 
  136       9.583662434593e-10       1.047086816932e-12      -4.979080051668e-12       0.000000000000e+00       4.983324813652e-12       8.343141616278e-13      -6.861667937707e-15 
  137       9.613257615652e-10       1.058422140333e-12      -5.256500054826e-12       0.000000000000e+00       4.882191636640e-12       8.214897151259e-13      -6.796190096604e-15 
  138       9.643898004074e-10       1.069541428624e-12      -5.533782728359e-12       0.000000000000e+00       4.783843767212e-12       8.089740489430e-13      -6.731509055836e-15 
  139       9.675568199489e-10       1.080437735000e-12      -5.810745793254e-12       0.000000000000e+00       4.688172844452e-12       7.967526525041e-13      -6.667380136936e-15 
  140       9.708247816898e-10       1.091104180804e-12      -6.087205199902e-12       0.000000000000e+00       4.595053675838e-12       7.848088519734e-13      -6.603538388012e-15 
  141       9.741911361164e-10       1.101533959085e-12      -6.362975170585e-12       0.000000000000e+00       4.504343854653e-12       7.731237609912e-13      -6.539698166772e-15 
  142       9.776528101498e-10       1.111720338161e-12      -6.637868241968e-12       0.000000000000e+00       4.415883377389e-12       7.616762314100e-13      -6.475552723563e-15 
  143       9.812061945951e-10       1.121656665179e-12      -6.911695307588e-12       0.000000000000e+00       4.329494261154e-12       7.504428040318e-13      -6.410773784396e-15 
  144       9.848480344446e-10       1.131336546800e-12      -7.184268480445e-12       0.000000000000e+00       4.245017949389e-12       7.394027793132e-13      -6.345080320464e-15 
  145       9.885782252062e-10       1.140754403812e-12      -7.455409909147e-12       0.000000000000e+00       4.162432492895e-12       7.285540968959e-13      -6.278453377992e-15 
  146       9.923972696796e-10       1.149904978218e-12      -7.724943915739e-12       0.000000000000e+00       4.081746247774e-12       7.178989352258e-13      -6.210941733693e-15 
  147       9.963053925598e-10       1.158783165557e-12      -7.992694311818e-12       0.000000000000e+00       4.002960960521e-12       7.074387124963e-13      -6.142594590907e-15 
  148       1.000302533075e-09       1.167384019489e-12      -8.258484457233e-12       0.000000000000e+00       3.926071602601e-12       6.971740668096e-13      -6.073461560264e-15 
  149       1.004388337624e-09       1.175702756364e-12      -8.522137318782e-12       0.000000000000e+00       3.851066205038e-12       6.871048363385e-13      -6.003592640330e-15 
  150       1.008562152414e-09       1.183734759811e-12      -8.783475528906e-12       0.000000000000e+00       3.777925692987e-12       6.772300394882e-13      -5.933038198271e-15 
  151       1.012823016099e-09       1.191475585308e-12      -9.042321444392e-12       0.000000000000e+00       3.706623720324e-12       6.675478550583e-13      -5.861848950506e-15 
  152       1.017169652416e-09       1.198920964766e-12      -9.298497205063e-12       0.000000000000e+00       3.637126504221e-12       6.580556024041e-13      -5.790075943361e-15 
  153       1.021600462824e-09       1.206066811106e-12      -9.551824792477e-12       0.000000000000e+00       3.569392659730e-12       6.487497215984e-13      -5.717770533726e-15 
  154       1.026113519141e-09       1.212909222837e-12      -9.802126088630e-12       0.000000000000e+00       3.503373034365e-12       6.396257535935e-13      -5.644984369713e-15 
  155       1.030706556183e-09       1.219444488635e-12      -1.004922293464e-11       0.000000000000e+00       3.439010542680e-12       6.306783203827e-13      -5.571769371308e-15 
  156       1.035376964401e-09       1.225669091921e-12      -1.029293718946e-11       0.000000000000e+00       3.376240000855e-12       6.219011051623e-13      -5.498177711030e-15 
  157       1.040121782516e-09       1.231579715442e-12      -1.053309078857e-11       0.000000000000e+00       3.314987961273e-12       6.132868324928e-13      -5.424261794583e-15 
  158       1.044937690162e-09       1.237173245848e-12      -1.076950580266e-11       0.000000000000e+00       3.255172547105e-12       6.048272484613e-13      -5.350074241516e-15 
  159       1.049821000521e-09       1.242446778268e-12      -1.100200449633e-11       0.000000000000e+00       3.196703286888e-12       5.965131008428e-13      -5.275667865877e-15 
  160       1.054767652958e-09       1.247397620893e-12      -1.123040938683e-11       0.000000000000e+00       3.139480949107e-12       5.883341192620e-13      -5.201095656868e-15 
  161       1.059773908717e-09       1.252023391031e-12      -1.145454651118e-11       0.000000000000e+00       3.083417914007e-12       5.802813913112e-13      -5.126409555427e-15 
  162       1.064838522576e-09       1.256322303200e-12      -1.167425542926e-11       0.000000000000e+00       3.028501660812e-12       5.723547686874e-13      -5.051656703008e-15 
  163       1.069960750060e-09       1.260292915382e-12      -1.188938022165e-11       0.000000000000e+00       2.974736604848e-12       5.645560811346e-13      -4.976882822555e-15 
  164       1.075139657565e-09       1.263934044795e-12      -1.209976643356e-11       0.000000000000e+00       2.922123994896e-12       5.568867906484e-13      -4.902133368056e-15 
  165       1.080374118229e-09       1.267244772891e-12      -1.230526114831e-11       0.000000000000e+00       2.870661842267e-12       5.493479826619e-13      -4.827453499659e-15 
  166       1.085662807806e-09       1.270224450359e-12      -1.250571306076e-11       0.000000000000e+00       2.820344849874e-12       5.419403572303e-13      -4.752888058788e-15 
